"Rule","User","DistinctComputers","TotalEvents","IP","Country"
"OddHour","U2850",,,,
"OddHour","U4738",,,,
"OddHour","U155",,,,
"OddHour","U92",,,,
"OddHour","U13",,,,
"OddHour","U353",,,,
"OddHour","U94",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U95",,,,
"OddHour","U95",,,,
"OddHour","U184",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U118",,,,
"OddHour","U6773",,,,
"OddHour","U106",,,,
"OddHour","U2868",,,,
"OddHour","U2868",,,,
"OddHour","U6481",,,,
"OddHour","U6481",,,,
"OddHour","U7979",,,,
"OddHour","U423",,,,
"OddHour","U423",,,,
"OddHour","U1623",,,,
"OddHour","U4962",,,,
"OddHour","U4687",,,,
"OddHour","U4687",,,,
"OddHour","U464",,,,
"OddHour","U7146",,,,
"OddHour","U7146",,,,
"OddHour","U2560",,,,
"OddHour","U30",,,,
"OddHour","U30",,,,
"OddHour","U6263",,,,
"OddHour","U4929",,,,
"OddHour","U4929",,,,
"OddHour","U7836",,,,
"OddHour","U7836",,,,
"OddHour","U2020",,,,
"OddHour","U2020",,,,
"OddHour","U5485",,,,
"OddHour","U70",,,,
"OddHour","U163",,,,
"OddHour","U163",,,,
"OddHour","U5105",,,,
"OddHour","U5105",,,,
"OddHour","U153",,,,
"OddHour","U153",,,,
"OddHour","U7800",,,,
"OddHour","U7800",,,,
"OddHour","U3011",,,,
"OddHour","U108",,,,
"OddHour","U4738",,,,
"OddHour","U92",,,,
"OddHour","U48",,,,
"OddHour","U353",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U118",,,,
"OddHour","U6773",,,,
"OddHour","U6773",,,,
"OddHour","U106",,,,
"OddHour","U6481",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U98",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U2776",,,,
"OddHour","U2776",,,,
"OddHour","U423",,,,
"OddHour","U423",,,,
"OddHour","U2356",,,,
"OddHour","U1623",,,,
"OddHour","U4687",,,,
"OddHour","U4687",,,,
"OddHour","U26",,,,
"OddHour","U26",,,,
"OddHour","U5272",,,,
"OddHour","U464",,,,
"OddHour","U464",,,,
"OddHour","U6395",,,,
"OddHour","U6140",,,,
"OddHour","U6140",,,,
"OddHour","U4759",,,,
"OddHour","U6344",,,,
"OddHour","U6344",,,,
"OddHour","U6263",,,,
"OddHour","U1800",,,,
"OddHour","U564",,,,
"OddHour","U53",,,,
"OddHour","U7836",,,,
"OddHour","U6192",,,,
"OddHour","U3338",,,,
"OddHour","U443",,,,
"OddHour","U4564",,,,
"OddHour","U4564",,,,
"OddHour","U2020",,,,
"OddHour","U2020",,,,
"OddHour","U689",,,,
"OddHour","U1521",,,,
"OddHour","U4742",,,,
"OddHour","U6933",,,,
"OddHour","U7219",,,,
"OddHour","U135",,,,
"OddHour","U70",,,,
"OddHour","U2632",,,,
"OddHour","U7171",,,,
"OddHour","U1361",,,,
"OddHour","U1361",,,,
"OddHour","U4300",,,,
"OddHour","U3011",,,,
"OddHour","U48",,,,
"OddHour","U127",,,,
"OddHour","U3442",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U95",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U112",,,,
"OddHour","U6773",,,,
"OddHour","U170",,,,
"OddHour","U5476",,,,
"OddHour","U3312",,,,
"OddHour","U3312",,,,
"OddHour","U2050",,,,
"OddHour","U2730",,,,
"OddHour","U5367",,,,
"OddHour","U5367",,,,
"OddHour","U1623",,,,
"OddHour","U1623",,,,
"OddHour","U5527",,,,
"OddHour","U5527",,,,
"OddHour","U4928",,,,
"OddHour","U4928",,,,
"OddHour","U6191",,,,
"OddHour","U742",,,,
"OddHour","U3571",,,,
"OddHour","U3571",,,,
"OddHour","U1800",,,,
"OddHour","U6236",,,,
"OddHour","U564",,,,
"OddHour","U3674",,,,
"OddHour","U6192",,,,
"OddHour","U2020",,,,
"OddHour","U2020",,,,
"OddHour","U689",,,,
"OddHour","U5705",,,,
"OddHour","U39",,,,
"OddHour","U3714",,,,
"OddHour","U3714",,,,
"OddHour","U4016",,,,
"OddHour","U7219",,,,
"OddHour","U7277",,,,
"OddHour","U7277",,,,
"OddHour","U124",,,,
"OddHour","U2632",,,,
"OddHour","U5121",,,,
"OddHour","U4300",,,,
"OddHour","U837",,,,
"OddHour","U5822",,,,
"OddHour","U5822",,,,
"OddHour","U7397",,,,
"OddHour","U259",,,,
"OddHour","U116",,,,
"OddHour","U127",,,,
"OddHour","U13",,,,
"OddHour","U353",,,,
"OddHour","U353",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U95",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U118",,,,
"OddHour","U157",,,,
"OddHour","U7375",,,,
"OddHour","U6773",,,,
"OddHour","U6773",,,,
"OddHour","U4831",,,,
"OddHour","U5645",,,,
"OddHour","U456",,,,
"OddHour","U456",,,,
"OddHour","U2142",,,,
"OddHour","U2142",,,,
"OddHour","U5275",,,,
"OddHour","U2050",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U2730",,,,
"OddHour","U4687",,,,
"OddHour","U4687",,,,
"OddHour","U742",,,,
"OddHour","U753",,,,
"OddHour","U6236",,,,
"OddHour","U5092",,,,
"OddHour","U7836",,,,
"OddHour","U7836",,,,
"OddHour","U5474",,,,
"OddHour","U2769",,,,
"OddHour","U2769",,,,
"OddHour","U302",,,,
"OddHour","U689",,,,
"OddHour","U5705",,,,
"OddHour","U1521",,,,
"OddHour","U39",,,,
"OddHour","U6933",,,,
"OddHour","U7219",,,,
"OddHour","U7219",,,,
"OddHour","U124",,,,
"OddHour","U4952",,,,
"OddHour","U136",,,,
"OddHour","U6527",,,,
"OddHour","U182",,,,
"OddHour","U182",,,,
"OddHour","U6639",,,,
"OddHour","U5903",,,,
"OddHour","U7323",,,,
"OddHour","U7323",,,,
"OddHour","U4300",,,,
"OddHour","U4300",,,,
"OddHour","U183",,,,
"OddHour","U7397",,,,
"OddHour","U353",,,,
"OddHour","U353",,,,
"OddHour","U60",,,,
"OddHour","U95",,,,
"OddHour","U96",,,,
"OddHour","U159",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U112",,,,
"OddHour","U157",,,,
"OddHour","U1744",,,,
"OddHour","U5004",,,,
"OddHour","U5004",,,,
"OddHour","U6280",,,,
"OddHour","U6280",,,,
"OddHour","U235",,,,
"OddHour","U235",,,,
"OddHour","U5645",,,,
"OddHour","U6603",,,,
"OddHour","U5275",,,,
"OddHour","U5275",,,,
"OddHour","U6330",,,,
"OddHour","U160",,,,
"OddHour","U3206",,,,
"OddHour","U464",,,,
"OddHour","U5244",,,,
"OddHour","U753",,,,
"OddHour","U2118",,,,
"OddHour","U4721",,,,
"OddHour","U3674",,,,
"OddHour","U2769",,,,
"OddHour","U5715",,,,
"OddHour","U886",,,,
"OddHour","U4037",,,,
"OddHour","U6488",,,,
"OddHour","U1718",,,,
"OddHour","U7219",,,,
"OddHour","U7219",,,,
"OddHour","U7219",,,,
"OddHour","U124",,,,
"OddHour","U124",,,,
"OddHour","U5218",,,,
"OddHour","U5218",,,,
"OddHour","U2380",,,,
"OddHour","U953",,,,
"OddHour","U953",,,,
"OddHour","U136",,,,
"OddHour","U7227",,,,
"OddHour","U1044",,,,
"OddHour","U1044",,,,
"OddHour","U7105",,,,
"OddHour","U5439",,,,
"OddHour","U5439",,,,
"OddHour","U13",,,,
"OddHour","U353",,,,
"OddHour","U353",,,,
"OddHour","U93",,,,
"OddHour","U93",,,,
"OddHour","U3439",,,,
"OddHour","U3439",,,,
"OddHour","U4055",,,,
"OddHour","U4055",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U4122",,,,
"OddHour","U144",,,,
"OddHour","U6603",,,,
"OddHour","U3091",,,,
"OddHour","U160",,,,
"OddHour","U3643",,,,
"OddHour","U3206",,,,
"OddHour","U464",,,,
"OddHour","U464",,,,
"OddHour","U6395",,,,
"OddHour","U5244",,,,
"OddHour","U5123",,,,
"OddHour","U5123",,,,
"OddHour","U2118",,,,
"OddHour","U5092",,,,
"OddHour","U5092",,,,
"OddHour","U6666",,,,
"OddHour","U4721",,,,
"OddHour","U2769",,,,
"OddHour","U2769",,,,
"OddHour","U5715",,,,
"OddHour","U2578",,,,
"OddHour","U886",,,,
"OddHour","U689",,,,
"OddHour","U4037",,,,
"OddHour","U193",,,,
"OddHour","U5178",,,,
"OddHour","U5178",,,,
"OddHour","U1718",,,,
"OddHour","U140",,,,
"OddHour","U2596",,,,
"OddHour","U2380",,,,
"OddHour","U4952",,,,
"OddHour","U6892",,,,
"OddHour","U6527",,,,
"OddHour","U1984",,,,
"OddHour","U1984",,,,
"OddHour","U6639",,,,
"OddHour","U4957",,,,
"OddHour","U13",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U159",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U112",,,,
"OddHour","U66",,,,
"OddHour","U46",,,,
"OddHour","U4122",,,,
"OddHour","U6773",,,,
"OddHour","U6773",,,,
"OddHour","U158",,,,
"OddHour","U235",,,,
"OddHour","U235",,,,
"OddHour","U6330",,,,
"OddHour","U6330",,,,
"OddHour","U3091",,,,
"OddHour","U147",,,,
"OddHour","U3643",,,,
"OddHour","U3643",,,,
"OddHour","U2999",,,,
"OddHour","U1655",,,,
"OddHour","U1655",,,,
"OddHour","U4928",,,,
"OddHour","U4928",,,,
"OddHour","U711",,,,
"OddHour","U3133",,,,
"OddHour","U1800",,,,
"OddHour","U80",,,,
"OddHour","U80",,,,
"OddHour","U6666",,,,
"OddHour","U4721",,,,
"OddHour","U4890",,,,
"OddHour","U4890",,,,
"OddHour","U3665",,,,
"OddHour","U3665",,,,
"OddHour","U2578",,,,
"OddHour","U3520",,,,
"OddHour","U140",,,,
"OddHour","U4627",,,,
"OddHour","U124",,,,
"OddHour","U124",,,,
"OddHour","U6026",,,,
"OddHour","U6026",,,,
"OddHour","U5355",,,,
"OddHour","U5355",,,,
"OddHour","U125",,,,
"OddHour","U194",,,,
"OddHour","U194",,,,
"OddHour","U194",,,,
"OddHour","U6557",,,,
"OddHour","U1984",,,,
"OddHour","U1984",,,,
"OddHour","U3396",,,,
"OddHour","U3909",,,,
"OddHour","U77",,,,
"OddHour","U13",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U112",,,,
"OddHour","U4540",,,,
"OddHour","U4540",,,,
"OddHour","U158",,,,
"OddHour","U4859",,,,
"OddHour","U3643",,,,
"OddHour","U2999",,,,
"OddHour","U6552",,,,
"OddHour","U711",,,,
"OddHour","U3133",,,,
"OddHour","U7756",,,,
"OddHour","U1800",,,,
"OddHour","U6666",,,,
"OddHour","U2597",,,,
"OddHour","U2578",,,,
"OddHour","U886",,,,
"OddHour","U4226",,,,
"OddHour","U1988",,,,
"OddHour","U140",,,,
"OddHour","U4627",,,,
"OddHour","U124",,,,
"OddHour","U124",,,,
"OddHour","U6892",,,,
"OddHour","U6892",,,,
"OddHour","U6557",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U7590",,,,
"OddHour","U7590",,,,
"OddHour","U4957",,,,
"OddHour","U4957",,,,
"OddHour","U13",,,,
"OddHour","U13",,,,
"OddHour","U60",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U95",,,,
"OddHour","U159",,,,
"OddHour","U156",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U112",,,,
"OddHour","U112",,,,
"OddHour","U112",,,,
"OddHour","U66",,,,
"OddHour","U67",,,,
"OddHour","U5348",,,,
"OddHour","U4859",,,,
"OddHour","U6016",,,,
"OddHour","U5230",,,,
"OddHour","U799",,,,
"OddHour","U3889",,,,
"OddHour","U4225",,,,
"OddHour","U5493",,,,
"OddHour","U3427",,,,
"OddHour","U3427",,,,
"OddHour","U4812",,,,
"OddHour","U4812",,,,
"OddHour","U3973",,,,
"OddHour","U2730",,,,
"OddHour","U2730",,,,
"OddHour","U5982",,,,
"OddHour","U5982",,,,
"OddHour","U165",,,,
"OddHour","U6552",,,,
"OddHour","U1655",,,,
"OddHour","U1655",,,,
"OddHour","U161",,,,
"OddHour","U138",,,,
"OddHour","U2314",,,,
"OddHour","U2314",,,,
"OddHour","U7756",,,,
"OddHour","U1999",,,,
"OddHour","U7836",,,,
"OddHour","U7836",,,,
"OddHour","U6",,,,
"OddHour","U6",,,,
"OddHour","U6097",,,,
"OddHour","U689",,,,
"OddHour","U4226",,,,
"OddHour","U1988",,,,
"OddHour","U3849",,,,
"OddHour","U3849",,,,
"OddHour","U7219",,,,
"OddHour","U7219",,,,
"OddHour","U124",,,,
"OddHour","U124",,,,
"OddHour","U4317",,,,
"OddHour","U4317",,,,
"OddHour","U4317",,,,
"OddHour","U4317",,,,
"OddHour","U6892",,,,
"OddHour","U6892",,,,
"OddHour","U5564",,,,
"OddHour","U6557",,,,
"OddHour","U771",,,,
"OddHour","U227",,,,
"OddHour","U227",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U7171",,,,
"OddHour","U5276",,,,
"OddHour","U7590",,,,
"OddHour","U7590",,,,
"OddHour","U77",,,,
"OddHour","U77",,,,
"OddHour","U13",,,,
"OddHour","U13",,,,
"OddHour","U85",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U95",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U112",,,,
"OddHour","U112",,,,
"OddHour","U112",,,,
"OddHour","U46",,,,
"OddHour","U67",,,,
"OddHour","U67",,,,
"OddHour","U4859",,,,
"OddHour","U6016",,,,
"OddHour","U7137",,,,
"OddHour","U5493",,,,
"OddHour","U3973",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U727",,,,
"OddHour","U1651",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U161",,,,
"OddHour","U2820",,,,
"OddHour","U1999",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U7836",,,,
"OddHour","U7836",,,,
"OddHour","U6192",,,,
"OddHour","U6616",,,,
"OddHour","U2039",,,,
"OddHour","U2039",,,,
"OddHour","U2347",,,,
"OddHour","U6",,,,
"OddHour","U6097",,,,
"OddHour","U689",,,,
"OddHour","U7446",,,,
"OddHour","U1988",,,,
"OddHour","U7095",,,,
"OddHour","U7095",,,,
"OddHour","U1529",,,,
"OddHour","U5226",,,,
"OddHour","U5564",,,,
"OddHour","U6557",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U2632",,,,
"OddHour","U2304",,,,
"OddHour","U5276",,,,
"OddHour","U6001",,,,
"OddHour","U7473",,,,
"OddHour","U7473",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U95",,,,
"OddHour","U184",,,,
"OddHour","U96",,,,
"OddHour","U105",,,,
"OddHour","U159",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U6954",,,,
"OddHour","U6016",,,,
"OddHour","U6016",,,,
"OddHour","U130",,,,
"OddHour","U130",,,,
"OddHour","U130",,,,
"OddHour","U7137",,,,
"OddHour","U4539",,,,
"OddHour","U235",,,,
"OddHour","U235",,,,
"OddHour","U109",,,,
"OddHour","U4225",,,,
"OddHour","U4225",,,,
"OddHour","U5493",,,,
"OddHour","U1651",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U211",,,,
"OddHour","U211",,,,
"OddHour","U161",,,,
"OddHour","U5244",,,,
"OddHour","U711",,,,
"OddHour","U4929",,,,
"OddHour","U4929",,,,
"OddHour","U1999",,,,
"OddHour","U31",,,,
"OddHour","U31",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U5897",,,,
"OddHour","U6192",,,,
"OddHour","U4380",,,,
"OddHour","U4380",,,,
"OddHour","U2347",,,,
"OddHour","U6",,,,
"OddHour","U6",,,,
"OddHour","U6097",,,,
"OddHour","U7446",,,,
"OddHour","U1988",,,,
"OddHour","U218",,,,
"OddHour","U218",,,,
"OddHour","U168",,,,
"OddHour","U1529",,,,
"OddHour","U216",,,,
"OddHour","U216",,,,
"OddHour","U5564",,,,
"OddHour","U2304",,,,
"OddHour","U5276",,,,
"OddHour","U6001",,,,
"OddHour","U7473",,,,
"OddHour","U7473",,,,
"OddHour","U92",,,,
"OddHour","U13",,,,
"OddHour","U95",,,,
"OddHour","U184",,,,
"OddHour","U156",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U112",,,,
"OddHour","U7515",,,,
"OddHour","U2175",,,,
"OddHour","U4539",,,,
"OddHour","U3686",,,,
"OddHour","U3686",,,,
"OddHour","U727",,,,
"OddHour","U6645",,,,
"OddHour","U3110",,,,
"OddHour","U3206",,,,
"OddHour","U3206",,,,
"OddHour","U3206",,,,
"OddHour","U2896",,,,
"OddHour","U4116",,,,
"OddHour","U4116",,,,
"OddHour","U5244",,,,
"OddHour","U4235",,,,
"OddHour","U711",,,,
"OddHour","U753",,,,
"OddHour","U753",,,,
"OddHour","U309",,,,
"OddHour","U2820",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U5897",,,,
"OddHour","U6779",,,,
"OddHour","U6779",,,,
"OddHour","U2347",,,,
"OddHour","U2347",,,,
"OddHour","U2786",,,,
"OddHour","U2786",,,,
"OddHour","U5475",,,,
"OddHour","U5475",,,,
"OddHour","U168",,,,
"OddHour","U1529",,,,
"OddHour","U925",,,,
"OddHour","U925",,,,
"OddHour","U4317",,,,
"OddHour","U4317",,,,
"OddHour","U5564",,,,
"OddHour","U305",,,,
"OddHour","U6639",,,,
"OddHour","U6639",,,,
"OddHour","U2304",,,,
"OddHour","U29",,,,
"OddHour","U1020",,,,
"OddHour","U1020",,,,
"OddHour","U4537",,,,
"OddHour","U4537",,,,
"OddHour","U6001",,,,
"OddHour","U9",,,,
"OddHour","U5375",,,,
"OddHour","U7473",,,,
"OddHour","U7473",,,,
"OddHour","U7159",,,,
"OddHour","U155",,,,
"OddHour","U13",,,,
"OddHour","U105",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U112",,,,
"OddHour","U112",,,,
"OddHour","U4897",,,,
"OddHour","U4897",,,,
"OddHour","U6954",,,,
"OddHour","U6954",,,,
"OddHour","U2035",,,,
"OddHour","U2035",,,,
"OddHour","U6016",,,,
"OddHour","U6016",,,,
"OddHour","U6492",,,,
"OddHour","U2175",,,,
"OddHour","U235",,,,
"OddHour","U235",,,,
"OddHour","U7783",,,,
"OddHour","U7783",,,,
"OddHour","U1094",,,,
"OddHour","U6645",,,,
"OddHour","U4343",,,,
"OddHour","U3110",,,,
"OddHour","U7772",,,,
"OddHour","U2896",,,,
"OddHour","U4915",,,,
"OddHour","U4915",,,,
"OddHour","U1481",,,,
"OddHour","U4235",,,,
"OddHour","U753",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U4721",,,,
"OddHour","U3665",,,,
"OddHour","U3665",,,,
"OddHour","U6554",,,,
"OddHour","U4454",,,,
"OddHour","U4454",,,,
"OddHour","U218",,,,
"OddHour","U218",,,,
"OddHour","U168",,,,
"OddHour","U6991",,,,
"OddHour","U6991",,,,
"OddHour","U173",,,,
"OddHour","U6038",,,,
"OddHour","U7171",,,,
"OddHour","U1020",,,,
"OddHour","U108",,,,
"OddHour","U1428",,,,
"OddHour","U7159",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U184",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U179",,,,
"OddHour","U112",,,,
"OddHour","U112",,,,
"OddHour","U7515",,,,
"OddHour","U7515",,,,
"OddHour","U3150",,,,
"OddHour","U3150",,,,
"OddHour","U4659",,,,
"OddHour","U4659",,,,
"OddHour","U180",,,,
"OddHour","U6492",,,,
"OddHour","U2175",,,,
"OddHour","U1094",,,,
"OddHour","U1094",,,,
"OddHour","U628",,,,
"OddHour","U628",,,,
"OddHour","U5062",,,,
"OddHour","U5062",,,,
"OddHour","U3110",,,,
"OddHour","U3206",,,,
"OddHour","U3206",,,,
"OddHour","U3206",,,,
"OddHour","U6445",,,,
"OddHour","U231",,,,
"OddHour","U231",,,,
"OddHour","U4295",,,,
"OddHour","U4295",,,,
"OddHour","U753",,,,
"OddHour","U1522",,,,
"OddHour","U63",,,,
"OddHour","U2729",,,,
"OddHour","U2729",,,,
"OddHour","U6554",,,,
"OddHour","U122",,,,
"OddHour","U5639",,,,
"OddHour","U173",,,,
"OddHour","U4521",,,,
"OddHour","U6639",,,,
"OddHour","U6639",,,,
"OddHour","U1285",,,,
"OddHour","U1285",,,,
"OddHour","U29",,,,
"OddHour","U9",,,,
"OddHour","U3652",,,,
"OddHour","U373",,,,
"OddHour","U13",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U204",,,,
"OddHour","U184",,,,
"OddHour","U105",,,,
"OddHour","U156",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U112",,,,
"OddHour","U6016",,,,
"OddHour","U180",,,,
"OddHour","U6492",,,,
"OddHour","U5618",,,,
"OddHour","U5618",,,,
"OddHour","U539",,,,
"OddHour","U539",,,,
"OddHour","U6330",,,,
"OddHour","U3973",,,,
"OddHour","U4360",,,,
"OddHour","U4360",,,,
"OddHour","U4343",,,,
"OddHour","U3002",,,,
"OddHour","U7127",,,,
"OddHour","U3901",,,,
"OddHour","U6445",,,,
"OddHour","U7430",,,,
"OddHour","U2965",,,,
"OddHour","U2965",,,,
"OddHour","U6668",,,,
"OddHour","U6668",,,,
"OddHour","U753",,,,
"OddHour","U191",,,,
"OddHour","U5092",,,,
"OddHour","U6554",,,,
"OddHour","U122",,,,
"OddHour","U6780",,,,
"OddHour","U5435",,,,
"OddHour","U5435",,,,
"OddHour","U2845",,,,
"OddHour","U2845",,,,
"OddHour","U7623",,,,
"OddHour","U7383",,,,
"OddHour","U4521",,,,
"OddHour","U6038",,,,
"OddHour","U3652",,,,
"OddHour","U5822",,,,
"OddHour","U5822",,,,
"OddHour","U48",,,,
"OddHour","U13",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U156",,,,
"OddHour","U179",,,,
"OddHour","U128",,,,
"OddHour","U128",,,,
"OddHour","U5618",,,,
"OddHour","U5618",,,,
"OddHour","U5148",,,,
"OddHour","U3369",,,,
"OddHour","U3002",,,,
"OddHour","U3901",,,,
"OddHour","U7430",,,,
"OddHour","U2409",,,,
"OddHour","U2153",,,,
"OddHour","U2153",,,,
"OddHour","U742",,,,
"OddHour","U190",,,,
"OddHour","U63",,,,
"OddHour","U63",,,,
"OddHour","U7836",,,,
"OddHour","U7836",,,,
"OddHour","U4667",,,,
"OddHour","U122",,,,
"OddHour","U6780",,,,
"OddHour","U192",,,,
"OddHour","U172",,,,
"OddHour","U2845",,,,
"OddHour","U2845",,,,
"OddHour","U1937",,,,
"OddHour","U1937",,,,
"OddHour","U7414",,,,
"OddHour","U7414",,,,
"OddHour","U7623",,,,
"OddHour","U925",,,,
"OddHour","U925",,,,
"OddHour","U152",,,,
"OddHour","U4521",,,,
"OddHour","U29",,,,
"OddHour","U7683",,,,
"OddHour","U3652",,,,
"OddHour","U48",,,,
"OddHour","U13",,,,
"OddHour","U105",,,,
"OddHour","U156",,,,
"OddHour","U4148",,,,
"OddHour","U4148",,,,
"OddHour","U5516",,,,
"OddHour","U8035",,,,
"OddHour","U1573",,,,
"OddHour","U1573",,,,
"OddHour","U5777",,,,
"OddHour","U6330",,,,
"OddHour","U6330",,,,
"OddHour","U3369",,,,
"OddHour","U4343",,,,
"OddHour","U3002",,,,
"OddHour","U3564",,,,
"OddHour","U475",,,,
"OddHour","U2745",,,,
"OddHour","U2409",,,,
"OddHour","U252",,,,
"OddHour","U252",,,,
"OddHour","U394",,,,
"OddHour","U5092",,,,
"OddHour","U5092",,,,
"OddHour","U5330",,,,
"OddHour","U4960",,,,
"OddHour","U3785",,,,
"OddHour","U6345",,,,
"OddHour","U6345",,,,
"OddHour","U5401",,,,
"OddHour","U5401",,,,
"OddHour","U7311",,,,
"OddHour","U7311",,,,
"OddHour","U2845",,,,
"OddHour","U2845",,,,
"OddHour","U3468",,,,
"OddHour","U6308",,,,
"OddHour","U7623",,,,
"OddHour","U152",,,,
"OddHour","U480",,,,
"OddHour","U7108",,,,
"OddHour","U7954",,,,
"OddHour","U7583",,,,
"OddHour","U5695",,,,
"OddHour","U48",,,,
"OddHour","U13",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
"OddHour","U156",,,,
"OddHour","U97",,,,
"OddHour","U97",,,,
"OddHour","U179",,,,
"OddHour","U8201",,,,
"OddHour","U8035",,,,
"OddHour","U6138",,,,
"OddHour","U5148",,,,
"OddHour","U5777",,,,
"OddHour","U5072",,,,
"OddHour","U4050",,,,
"OddHour","U3369",,,,
"OddHour","U3564",,,,
"OddHour","U6778",,,,
"OddHour","U6778",,,,
"OddHour","U5928",,,,
"OddHour","U2745",,,,
"OddHour","U2409",,,,
"OddHour","U1767",,,,
"OddHour","U1767",,,,
"OddHour","U1064",,,,
"OddHour","U1064",,,,
"OddHour","U3147",,,,
"OddHour","U4295",,,,
"OddHour","U4295",,,,
"OddHour","U394",,,,
"OddHour","U5330",,,,
"OddHour","U63",,,,
"OddHour","U4292",,,,
"OddHour","U6616",,,,
"OddHour","U3680",,,,
"OddHour","U527",,,,
"OddHour","U2845",,,,
"OddHour","U2845",,,,
"OddHour","U4459",,,,
"OddHour","U3468",,,,
"OddHour","U2808",,,,
"OddHour","U219",,,,
"OddHour","U2485",,,,
"OddHour","U7108",,,,
"OddHour","U7954",,,,
"OddHour","U7473",,,,
"OddHour","U7473",,,,
"OddHour","U7583",,,,
"OddHour","U5695",,,,
"OddHour","U127",,,,
"OddHour","U60",,,,
"OddHour","U12",,,,
"OddHour","U12",,,,
